ts,date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
1556460343,28-Apr-19, 07:05:43 ,22894,14922,49789,31877,1,backdoor
1556460348,28-Apr-19, 07:05:48 ,22894,14922,49789,31877,1,backdoor
1556460353,28-Apr-19, 07:05:53 ,33931,9432,49143,34494,1,backdoor
1556460363,28-Apr-19, 07:06:03 ,33931,9432,49143,34494,1,backdoor
1556460368,28-Apr-19, 07:06:08 ,33931,9432,49143,34494,1,backdoor
1556460373,28-Apr-19, 07:06:13 ,24948,24755,57493,43663,1,backdoor
1556460378,28-Apr-19, 07:06:18 ,24948,24755,57493,43663,1,backdoor
1556460383,28-Apr-19, 07:06:23 ,24948,24755,57493,43663,1,backdoor
1556460388,28-Apr-19, 07:06:28 ,24948,24755,57493,43663,1,backdoor
1556460398,28-Apr-19, 07:06:38 ,15679,13867,32098,15640,1,backdoor
1556460403,28-Apr-19, 07:06:43 ,15679,13867,32098,15640,1,backdoor
1556460408,28-Apr-19, 07:06:48 ,15679,13867,32098,15640,1,backdoor
1556460413,28-Apr-19, 07:06:53 ,24746,59854,2282,38792,1,backdoor
1556460423,28-Apr-19, 07:07:03 ,24746,59854,2282,38792,1,backdoor
1556460428,28-Apr-19, 07:07:08 ,24746,59854,2282,38792,1,backdoor
1556460433,28-Apr-19, 07:07:13 ,51759,12830,54985,47641,1,backdoor
1556460438,28-Apr-19, 07:07:18 ,51759,12830,54985,47641,1,backdoor
1556460443,28-Apr-19, 07:07:23 ,51759,12830,54985,47641,1,backdoor
1556460448,28-Apr-19, 07:07:28 ,51759,12830,54985,47641,1,backdoor
1556460453,28-Apr-19, 07:07:33 ,33026,10960,20014,52694,1,backdoor
1556460458,28-Apr-19, 07:07:38 ,33026,10960,20014,52694,1,backdoor
1556460463,28-Apr-19, 07:07:43 ,33026,10960,20014,52694,1,backdoor
1556460468,28-Apr-19, 07:07:48 ,33026,10960,20014,52694,1,backdoor
1556460473,28-Apr-19, 07:07:53 ,12785,24126,22550,43804,1,backdoor
1556460483,28-Apr-19, 07:08:03 ,12785,24126,22550,43804,1,backdoor
1556460488,28-Apr-19, 07:08:08 ,12785,24126,22550,43804,1,backdoor
1556460493,28-Apr-19, 07:08:13 ,4537,61839,36114,63476,1,backdoor
1556460508,28-Apr-19, 07:08:28 ,4537,61839,36114,63476,1,backdoor
1556460513,28-Apr-19, 07:08:33 ,8033,14813,50155,14160,1,backdoor
1556460518,28-Apr-19, 07:08:38 ,8033,14813,50155,14160,1,backdoor
1556460523,28-Apr-19, 07:08:43 ,8033,14813,50155,14160,1,backdoor
1556460528,28-Apr-19, 07:08:48 ,8033,14813,50155,14160,1,backdoor
1556460533,28-Apr-19, 07:08:53 ,8033,14813,50155,14160,1,backdoor
1556460543,28-Apr-19, 07:09:03 ,49255,7740,58283,37225,1,backdoor
1556460548,28-Apr-19, 07:09:08 ,49255,7740,58283,37225,1,backdoor
1556460553,28-Apr-19, 07:09:13 ,4071,11376,38893,63376,1,backdoor
1556460558,28-Apr-19, 07:09:18 ,4071,11376,38893,63376,1,backdoor
1556460563,28-Apr-19, 07:09:23 ,4071,11376,38893,63376,1,backdoor
1556460568,28-Apr-19, 07:09:28 ,4071,11376,38893,63376,1,backdoor
1556460573,28-Apr-19, 07:09:33 ,41831,55597,1035,48793,1,backdoor
1556460578,28-Apr-19, 07:09:38 ,41831,55597,1035,48793,1,backdoor
1556460583,28-Apr-19, 07:09:43 ,41831,55597,1035,48793,1,backdoor
1556460588,28-Apr-19, 07:09:48 ,41831,55597,1035,48793,1,backdoor
1556460593,28-Apr-19, 07:09:53 ,57741,44281,8579,42708,1,backdoor
1556460608,28-Apr-19, 07:10:08 ,57741,44281,8579,42708,1,backdoor
1556460613,28-Apr-19, 07:10:13 ,32113,10112,30381,29010,1,backdoor
1556460618,28-Apr-19, 07:10:18 ,32113,10112,30381,29010,1,backdoor
1556460623,28-Apr-19, 07:10:23 ,32113,10112,30381,29010,1,backdoor
1556460628,28-Apr-19, 07:10:28 ,32113,10112,30381,29010,1,backdoor
1556460633,28-Apr-19, 07:10:33 ,34088,7739,24810,24502,1,backdoor
1556460638,28-Apr-19, 07:10:38 ,34088,7739,24810,24502,1,backdoor
1556460643,28-Apr-19, 07:10:43 ,34088,7739,24810,24502,1,backdoor
1556460648,28-Apr-19, 07:10:48 ,34088,7739,24810,24502,1,backdoor
1556460653,28-Apr-19, 07:10:53 ,38202,63574,13876,49798,1,backdoor
1556460663,28-Apr-19, 07:11:03 ,38202,63574,13876,49798,1,backdoor
1556460668,28-Apr-19, 07:11:08 ,38202,63574,13876,49798,1,backdoor
1556460678,28-Apr-19, 07:11:18 ,43836,28754,54083,47503,1,backdoor
1556460683,28-Apr-19, 07:11:23 ,43836,28754,54083,47503,1,backdoor
1556460688,28-Apr-19, 07:11:28 ,43836,28754,54083,47503,1,backdoor
1556460693,28-Apr-19, 07:11:33 ,61181,39270,26750,7520,1,backdoor
1556460698,28-Apr-19, 07:11:38 ,61181,39270,26750,7520,1,backdoor
1556460703,28-Apr-19, 07:11:43 ,61181,39270,26750,7520,1,backdoor
1556460713,28-Apr-19, 07:11:53 ,29505,46917,14567,23157,1,backdoor
1556460728,28-Apr-19, 07:12:08 ,29505,46917,14567,23157,1,backdoor
1556460733,28-Apr-19, 07:12:13 ,7144,34318,28279,49315,1,backdoor
1556460738,28-Apr-19, 07:12:18 ,7144,34318,28279,49315,1,backdoor
1556460743,28-Apr-19, 07:12:23 ,7144,34318,28279,49315,1,backdoor
1556460748,28-Apr-19, 07:12:28 ,7144,34318,28279,49315,1,backdoor
1556460753,28-Apr-19, 07:12:33 ,39066,41341,47011,45803,1,backdoor
1556460758,28-Apr-19, 07:12:38 ,39066,41341,47011,45803,1,backdoor
1556460763,28-Apr-19, 07:12:43 ,39066,41341,47011,45803,1,backdoor
1556460768,28-Apr-19, 07:12:48 ,39066,41341,47011,45803,1,backdoor
1556460773,28-Apr-19, 07:12:53 ,48216,9776,23070,61592,1,backdoor
1556460783,28-Apr-19, 07:13:03 ,48216,9776,23070,61592,1,backdoor
1556460788,28-Apr-19, 07:13:08 ,48216,9776,23070,61592,1,backdoor
1556460798,28-Apr-19, 07:13:18 ,35697,65076,49590,62611,1,backdoor
1556460803,28-Apr-19, 07:13:23 ,35697,65076,49590,62611,1,backdoor
1556460808,28-Apr-19, 07:13:28 ,35697,65076,49590,62611,1,backdoor
1556460813,28-Apr-19, 07:13:33 ,46511,25087,38788,4671,1,backdoor
1556460818,28-Apr-19, 07:13:38 ,46511,25087,38788,4671,1,backdoor
1556460823,28-Apr-19, 07:13:43 ,46511,25087,38788,4671,1,backdoor
1556460828,28-Apr-19, 07:13:48 ,46511,25087,38788,4671,1,backdoor
1556460833,28-Apr-19, 07:13:53 ,40230,36507,27129,36769,1,backdoor
1556460843,28-Apr-19, 07:14:03 ,40230,36507,27129,36769,1,backdoor
1556460848,28-Apr-19, 07:14:08 ,40230,36507,27129,36769,1,backdoor
1556460853,28-Apr-19, 07:14:13 ,35003,18433,39098,36450,1,backdoor
1556460858,28-Apr-19, 07:14:18 ,35003,18433,39098,36450,1,backdoor
1556460863,28-Apr-19, 07:14:23 ,35003,18433,39098,36450,1,backdoor
1556460873,28-Apr-19, 07:14:33 ,44056,58625,47837,59836,1,backdoor
1556460878,28-Apr-19, 07:14:38 ,44056,58625,47837,59836,1,backdoor
1556460883,28-Apr-19, 07:14:43 ,44056,58625,47837,59836,1,backdoor
1556460888,28-Apr-19, 07:14:48 ,44056,58625,47837,59836,1,backdoor
1556460903,28-Apr-19, 07:15:03 ,37524,47381,37515,11540,1,backdoor
1556460908,28-Apr-19, 07:15:08 ,37524,47381,37515,11540,1,backdoor
1556460913,28-Apr-19, 07:15:13 ,7278,37830,18563,1967,1,backdoor
1556460923,28-Apr-19, 07:15:23 ,7278,37830,18563,1967,1,backdoor
1556460928,28-Apr-19, 07:15:28 ,7278,37830,18563,1967,1,backdoor
1556460933,28-Apr-19, 07:15:33 ,29823,36815,48018,48548,1,backdoor
1556460938,28-Apr-19, 07:15:38 ,29823,36815,48018,48548,1,backdoor
1556460943,28-Apr-19, 07:15:43 ,29823,36815,48018,48548,1,backdoor
1556460948,28-Apr-19, 07:15:48 ,29823,36815,48018,48548,1,backdoor
1556460953,28-Apr-19, 07:15:53 ,21276,54933,33919,54569,1,backdoor
1556460958,28-Apr-19, 07:15:58 ,21276,54933,33919,54569,1,backdoor
1556460963,28-Apr-19, 07:16:03 ,21276,54933,33919,54569,1,backdoor
1556460968,28-Apr-19, 07:16:08 ,21276,54933,33919,54569,1,backdoor
1556460973,28-Apr-19, 07:16:13 ,34632,47623,56354,55334,1,backdoor
1556460978,28-Apr-19, 07:16:18 ,34632,47623,56354,55334,1,backdoor
1556460983,28-Apr-19, 07:16:23 ,34632,47623,56354,55334,1,backdoor
1556460988,28-Apr-19, 07:16:28 ,34632,47623,56354,55334,1,backdoor
1556460993,28-Apr-19, 07:16:33 ,44598,3830,21398,27958,1,backdoor
1556461003,28-Apr-19, 07:16:43 ,44598,3830,21398,27958,1,backdoor
1556461008,28-Apr-19, 07:16:48 ,44598,3830,21398,27958,1,backdoor
1556461023,28-Apr-19, 07:17:03 ,32839,33419,62120,39232,1,backdoor
1556461028,28-Apr-19, 07:17:08 ,32839,33419,62120,39232,1,backdoor
1556461033,28-Apr-19, 07:17:13 ,39716,23166,2525,40602,1,backdoor
1556461038,28-Apr-19, 07:17:18 ,39716,23166,2525,40602,1,backdoor
1556461043,28-Apr-19, 07:17:23 ,39716,23166,2525,40602,1,backdoor
1556461048,28-Apr-19, 07:17:28 ,39716,23166,2525,40602,1,backdoor
1556461053,28-Apr-19, 07:17:33 ,35885,46532,57216,51590,1,backdoor
1556461058,28-Apr-19, 07:17:38 ,35885,46532,57216,51590,1,backdoor
1556461063,28-Apr-19, 07:17:43 ,35885,46532,57216,51590,1,backdoor
1556461068,28-Apr-19, 07:17:48 ,35885,46532,57216,51590,1,backdoor
1556461073,28-Apr-19, 07:17:53 ,12327,43762,61788,9744,1,backdoor
1556461083,28-Apr-19, 07:18:03 ,12327,43762,61788,9744,1,backdoor
1556461088,28-Apr-19, 07:18:08 ,12327,43762,61788,9744,1,backdoor
1556461098,28-Apr-19, 07:18:18 ,12931,47131,16955,11126,1,backdoor
1556461108,28-Apr-19, 07:18:28 ,12931,47131,16955,11126,1,backdoor
1556461113,28-Apr-19, 07:18:33 ,33659,9993,4432,49507,1,backdoor
1556461118,28-Apr-19, 07:18:38 ,33659,9993,4432,49507,1,backdoor
1556461123,28-Apr-19, 07:18:43 ,33659,9993,4432,49507,1,backdoor
1556461128,28-Apr-19, 07:18:48 ,33659,9993,4432,49507,1,backdoor
1556461133,28-Apr-19, 07:18:53 ,16171,22211,24317,53968,1,backdoor
1556461148,28-Apr-19, 07:19:08 ,16171,22211,24317,53968,1,backdoor
1556461153,28-Apr-19, 07:19:13 ,22332,30786,32942,1594,1,backdoor
1556461158,28-Apr-19, 07:19:18 ,22332,30786,32942,1594,1,backdoor
1556461163,28-Apr-19, 07:19:23 ,22332,30786,32942,1594,1,backdoor
1556461168,28-Apr-19, 07:19:28 ,22332,30786,32942,1594,1,backdoor
1556461173,28-Apr-19, 07:19:33 ,15045,46379,62116,47056,1,backdoor
1556461178,28-Apr-19, 07:19:38 ,15045,46379,62116,47056,1,backdoor
1556461183,28-Apr-19, 07:19:43 ,15045,46379,62116,47056,1,backdoor
1556461188,28-Apr-19, 07:19:48 ,15045,46379,62116,47056,1,backdoor
1556461193,28-Apr-19, 07:19:53 ,18214,26687,18447,48320,1,backdoor
1556461203,28-Apr-19, 07:20:03 ,18214,26687,18447,48320,1,backdoor
1556461213,28-Apr-19, 07:20:13 ,20207,61868,3121,21685,1,backdoor
1556461218,28-Apr-19, 07:20:18 ,20207,61868,3121,21685,1,backdoor
1556461223,28-Apr-19, 07:20:23 ,20207,61868,3121,21685,1,backdoor
1556461228,28-Apr-19, 07:20:28 ,20207,61868,3121,21685,1,backdoor
1556461233,28-Apr-19, 07:20:33 ,27080,41557,20716,9179,1,backdoor
1556461238,28-Apr-19, 07:20:38 ,27080,41557,20716,9179,1,backdoor
1556461243,28-Apr-19, 07:20:43 ,27080,41557,20716,9179,1,backdoor
1556461248,28-Apr-19, 07:20:48 ,27080,41557,20716,9179,1,backdoor
1556461253,28-Apr-19, 07:20:53 ,21945,55022,48431,55654,1,backdoor
1556461263,28-Apr-19, 07:21:03 ,21945,55022,48431,55654,1,backdoor
1556461273,28-Apr-19, 07:21:13 ,29691,40450,18466,62033,1,backdoor
1556461278,28-Apr-19, 07:21:18 ,29691,40450,18466,62033,1,backdoor
1556461283,28-Apr-19, 07:21:23 ,29691,40450,18466,62033,1,backdoor
1556461288,28-Apr-19, 07:21:28 ,29691,40450,18466,62033,1,backdoor
1556461293,28-Apr-19, 07:21:33 ,42601,37297,61727,46713,1,backdoor
1556461298,28-Apr-19, 07:21:38 ,42601,37297,61727,46713,1,backdoor
1556461303,28-Apr-19, 07:21:43 ,42601,37297,61727,46713,1,backdoor
1556461308,28-Apr-19, 07:21:48 ,42601,37297,61727,46713,1,backdoor
1556461313,28-Apr-19, 07:21:53 ,20628,25476,529,54815,1,backdoor
1556461323,28-Apr-19, 07:22:03 ,20628,25476,529,54815,1,backdoor
1556461328,28-Apr-19, 07:22:08 ,20628,25476,529,54815,1,backdoor
1556461333,28-Apr-19, 07:22:13 ,10458,17813,14338,37781,1,backdoor
1556461338,28-Apr-19, 07:22:18 ,10458,17813,14338,37781,1,backdoor
1556461343,28-Apr-19, 07:22:23 ,10458,17813,14338,37781,1,backdoor
1556461348,28-Apr-19, 07:22:28 ,10458,17813,14338,37781,1,backdoor
1556461353,28-Apr-19, 07:22:33 ,37712,15030,46363,43436,1,backdoor
1556461358,28-Apr-19, 07:22:38 ,37712,15030,46363,43436,1,backdoor
1556461363,28-Apr-19, 07:22:43 ,37712,15030,46363,43436,1,backdoor
1556461368,28-Apr-19, 07:22:48 ,37712,15030,46363,43436,1,backdoor
1556461373,28-Apr-19, 07:22:53 ,8906,18851,64906,2209,1,backdoor
1556461383,28-Apr-19, 07:23:03 ,8906,18851,64906,2209,1,backdoor
1556461388,28-Apr-19, 07:23:08 ,8906,18851,64906,2209,1,backdoor
1556461393,28-Apr-19, 07:23:13 ,25898,60642,18976,56732,1,backdoor
1556461398,28-Apr-19, 07:23:18 ,25898,60642,18976,56732,1,backdoor
1556461403,28-Apr-19, 07:23:23 ,25898,60642,18976,56732,1,backdoor
1556461408,28-Apr-19, 07:23:28 ,25898,60642,18976,56732,1,backdoor
1556461413,28-Apr-19, 07:23:33 ,31262,30535,20797,18,1,backdoor
1556461418,28-Apr-19, 07:23:38 ,31262,30535,20797,18,1,backdoor
1556461423,28-Apr-19, 07:23:43 ,31262,30535,20797,18,1,backdoor
1556461428,28-Apr-19, 07:23:48 ,31262,30535,20797,18,1,backdoor
1556461433,28-Apr-19, 07:23:53 ,41832,27653,51842,13214,1,backdoor
1556461438,28-Apr-19, 07:23:58 ,41832,27653,51842,13214,1,backdoor
1556461443,28-Apr-19, 07:24:03 ,41832,27653,51842,13214,1,backdoor
1556461448,28-Apr-19, 07:24:08 ,41832,27653,51842,13214,1,backdoor
1556461453,28-Apr-19, 07:24:13 ,47448,2137,40102,3464,1,backdoor
1556461463,28-Apr-19, 07:24:23 ,47448,2137,40102,3464,1,backdoor
1556461468,28-Apr-19, 07:24:28 ,47448,2137,40102,3464,1,backdoor
1556461473,28-Apr-19, 07:24:33 ,41214,53769,2075,6659,1,backdoor
1556461478,28-Apr-19, 07:24:38 ,41214,53769,2075,6659,1,backdoor
1556461488,28-Apr-19, 07:24:48 ,41214,53769,2075,6659,1,backdoor
1556461493,28-Apr-19, 07:24:53 ,9781,19738,13150,62725,1,backdoor
1556461503,28-Apr-19, 07:25:03 ,9781,19738,13150,62725,1,backdoor
1556461508,28-Apr-19, 07:25:08 ,9781,19738,13150,62725,1,backdoor
1556461513,28-Apr-19, 07:25:13 ,32402,41022,16113,14480,1,backdoor
1556461518,28-Apr-19, 07:25:18 ,32402,41022,16113,14480,1,backdoor
1556461523,28-Apr-19, 07:25:23 ,32402,41022,16113,14480,1,backdoor
1556461528,28-Apr-19, 07:25:28 ,32402,41022,16113,14480,1,backdoor
1556461533,28-Apr-19, 07:25:33 ,32800,18723,39603,20836,1,backdoor
1556461538,28-Apr-19, 07:25:38 ,32800,18723,39603,20836,1,backdoor
1556461543,28-Apr-19, 07:25:43 ,32800,18723,39603,20836,1,backdoor
1556461548,28-Apr-19, 07:25:48 ,32800,18723,39603,20836,1,backdoor
1556461553,28-Apr-19, 07:25:53 ,24097,37583,42902,13516,1,backdoor
1556461563,28-Apr-19, 07:26:03 ,24097,37583,42902,13516,1,backdoor
1556461568,28-Apr-19, 07:26:08 ,24097,37583,42902,13516,1,backdoor
1556461578,28-Apr-19, 07:26:18 ,20201,23314,63569,63713,1,backdoor
1556461583,28-Apr-19, 07:26:23 ,20201,23314,63569,63713,1,backdoor
1556461588,28-Apr-19, 07:26:28 ,20201,23314,63569,63713,1,backdoor
1556461593,28-Apr-19, 07:26:33 ,2324,47382,59633,55002,1,backdoor
1556461608,28-Apr-19, 07:26:48 ,2324,47382,59633,55002,1,backdoor
1556461613,28-Apr-19, 07:26:53 ,21805,28438,57189,51151,1,backdoor
1556461623,28-Apr-19, 07:27:03 ,21805,28438,57189,51151,1,backdoor
1556461628,28-Apr-19, 07:27:08 ,21805,28438,57189,51151,1,backdoor
1556461633,28-Apr-19, 07:27:13 ,10060,24309,47452,1441,1,backdoor
1556461638,28-Apr-19, 07:27:18 ,10060,24309,47452,1441,1,backdoor
1556461643,28-Apr-19, 07:27:23 ,10060,24309,47452,1441,1,backdoor
1556461648,28-Apr-19, 07:27:28 ,10060,24309,47452,1441,1,backdoor
1556461658,28-Apr-19, 07:27:38 ,20191,6234,45175,27793,1,backdoor
1556461663,28-Apr-19, 07:27:43 ,20191,6234,45175,27793,1,backdoor
1556461668,28-Apr-19, 07:27:48 ,20191,6234,45175,27793,1,backdoor
1556461673,28-Apr-19, 07:27:53 ,3098,23540,47972,42561,1,backdoor
1556461683,28-Apr-19, 07:28:03 ,3098,23540,47972,42561,1,backdoor
1556461688,28-Apr-19, 07:28:08 ,3098,23540,47972,42561,1,backdoor
1556461693,28-Apr-19, 07:28:13 ,65105,48775,41037,6579,1,backdoor
1556461698,28-Apr-19, 07:28:18 ,65105,48775,41037,6579,1,backdoor
1556461703,28-Apr-19, 07:28:23 ,65105,48775,41037,6579,1,backdoor
1556461713,28-Apr-19, 07:28:33 ,53665,32022,10220,61596,1,backdoor
1556461718,28-Apr-19, 07:28:38 ,53665,32022,10220,61596,1,backdoor
1556461723,28-Apr-19, 07:28:43 ,53665,32022,10220,61596,1,backdoor
1556461728,28-Apr-19, 07:28:48 ,53665,32022,10220,61596,1,backdoor
1556461733,28-Apr-19, 07:28:53 ,39924,61397,39600,65118,1,backdoor
1556461738,28-Apr-19, 07:28:58 ,39924,61397,39600,65118,1,backdoor
1556461743,28-Apr-19, 07:29:03 ,39924,61397,39600,65118,1,backdoor
1556461748,28-Apr-19, 07:29:08 ,39924,61397,39600,65118,1,backdoor
1556461753,28-Apr-19, 07:29:13 ,17473,40868,10107,44653,1,backdoor
1556461758,28-Apr-19, 07:29:18 ,17473,40868,10107,44653,1,backdoor
1556461763,28-Apr-19, 07:29:23 ,17473,40868,10107,44653,1,backdoor
1556461768,28-Apr-19, 07:29:28 ,17473,40868,10107,44653,1,backdoor
1556461773,28-Apr-19, 07:29:33 ,38065,45776,31392,36264,1,backdoor
1556461778,28-Apr-19, 07:29:38 ,38065,45776,31392,36264,1,backdoor
1556461783,28-Apr-19, 07:29:43 ,38065,45776,31392,36264,1,backdoor
1556461788,28-Apr-19, 07:29:48 ,38065,45776,31392,36264,1,backdoor
1556461793,28-Apr-19, 07:29:53 ,44577,44214,22413,8358,1,backdoor
1556461803,28-Apr-19, 07:30:03 ,44577,44214,22413,8358,1,backdoor
1556461808,28-Apr-19, 07:30:08 ,44577,44214,22413,8358,1,backdoor
1556461818,28-Apr-19, 07:30:18 ,10095,15279,28673,42263,1,backdoor
1556461823,28-Apr-19, 07:30:23 ,10095,15279,28673,42263,1,backdoor
1556461828,28-Apr-19, 07:30:28 ,10095,15279,28673,42263,1,backdoor
1556461838,28-Apr-19, 07:30:38 ,62375,52732,21469,15894,1,backdoor
1556461843,28-Apr-19, 07:30:43 ,62375,52732,21469,15894,1,backdoor
1556461848,28-Apr-19, 07:30:48 ,62375,52732,21469,15894,1,backdoor
1556461853,28-Apr-19, 07:30:53 ,45933,13968,46648,3506,1,backdoor
1556461858,28-Apr-19, 07:30:58 ,45933,13968,46648,3506,1,backdoor
1556461863,28-Apr-19, 07:31:03 ,45933,13968,46648,3506,1,backdoor
1556461868,28-Apr-19, 07:31:08 ,45933,13968,46648,3506,1,backdoor
1556461873,28-Apr-19, 07:31:13 ,33365,45172,31612,32683,1,backdoor
1556461878,28-Apr-19, 07:31:18 ,33365,45172,31612,32683,1,backdoor
1556461883,28-Apr-19, 07:31:23 ,33365,45172,31612,32683,1,backdoor
1556461888,28-Apr-19, 07:31:28 ,33365,45172,31612,32683,1,backdoor
1556461893,28-Apr-19, 07:31:33 ,22045,63276,60037,10894,1,backdoor
1556461898,28-Apr-19, 07:31:38 ,22045,63276,60037,10894,1,backdoor
1556461903,28-Apr-19, 07:31:43 ,22045,63276,60037,10894,1,backdoor
1556461908,28-Apr-19, 07:31:48 ,22045,63276,60037,10894,1,backdoor
1556461913,28-Apr-19, 07:31:53 ,30863,985,53484,38552,1,backdoor
1556461923,28-Apr-19, 07:32:03 ,30863,985,53484,38552,1,backdoor
1556461928,28-Apr-19, 07:32:08 ,30863,985,53484,38552,1,backdoor
1556461933,28-Apr-19, 07:32:13 ,62847,42386,63900,31801,1,backdoor
1556461938,28-Apr-19, 07:32:18 ,62847,42386,63900,31801,1,backdoor
1556461943,28-Apr-19, 07:32:23 ,62847,42386,63900,31801,1,backdoor
1556461958,28-Apr-19, 07:32:38 ,55214,33952,28940,53201,1,backdoor
1556461963,28-Apr-19, 07:32:43 ,55214,33952,28940,53201,1,backdoor
1556461968,28-Apr-19, 07:32:48 ,55214,33952,28940,53201,1,backdoor
1556461973,28-Apr-19, 07:32:53 ,13156,17001,43018,1007,1,backdoor
1556461988,28-Apr-19, 07:33:08 ,13156,17001,43018,1007,1,backdoor
1556461993,28-Apr-19, 07:33:13 ,6353,14043,44265,43819,1,backdoor
1556461998,28-Apr-19, 07:33:18 ,6353,14043,44265,43819,1,backdoor
1556462003,28-Apr-19, 07:33:23 ,6353,14043,44265,43819,1,backdoor
1556462008,28-Apr-19, 07:33:28 ,6353,14043,44265,43819,1,backdoor
1556462013,28-Apr-19, 07:33:33 ,14724,30823,3159,3272,1,backdoor
1556462018,28-Apr-19, 07:33:38 ,14724,30823,3159,3272,1,backdoor
1556462023,28-Apr-19, 07:33:43 ,14724,30823,3159,3272,1,backdoor
1556462028,28-Apr-19, 07:33:48 ,14724,30823,3159,3272,1,backdoor
1556462033,28-Apr-19, 07:33:53 ,62247,49470,61245,32484,1,backdoor
1556462043,28-Apr-19, 07:34:03 ,62247,49470,61245,32484,1,backdoor
1556462048,28-Apr-19, 07:34:08 ,62247,49470,61245,32484,1,backdoor
1556462058,28-Apr-19, 07:34:18 ,1011,48217,25614,21027,1,backdoor
1556462063,28-Apr-19, 07:34:23 ,1011,48217,25614,21027,1,backdoor
1556462068,28-Apr-19, 07:34:28 ,1011,48217,25614,21027,1,backdoor
1556462073,28-Apr-19, 07:34:33 ,21097,52195,19957,17854,1,backdoor
1556462078,28-Apr-19, 07:34:38 ,21097,52195,19957,17854,1,backdoor
1556462083,28-Apr-19, 07:34:43 ,21097,52195,19957,17854,1,backdoor
1556462093,28-Apr-19, 07:34:53 ,38082,6024,19946,61386,1,backdoor
1556462103,28-Apr-19, 07:35:03 ,38082,6024,19946,61386,1,backdoor
1556462108,28-Apr-19, 07:35:08 ,38082,6024,19946,61386,1,backdoor
1556462113,28-Apr-19, 07:35:13 ,45481,58789,2197,4237,1,backdoor
1556462118,28-Apr-19, 07:35:18 ,45481,58789,2197,4237,1,backdoor
1556462123,28-Apr-19, 07:35:23 ,45481,58789,2197,4237,1,backdoor
1556462128,28-Apr-19, 07:35:28 ,45481,58789,2197,4237,1,backdoor
1556462133,28-Apr-19, 07:35:33 ,22768,16561,56809,47189,1,backdoor
1556462138,28-Apr-19, 07:35:38 ,22768,16561,56809,47189,1,backdoor
1556462153,28-Apr-19, 07:35:53 ,3201,22948,31997,46048,1,backdoor
1556462163,28-Apr-19, 07:36:03 ,3201,22948,31997,46048,1,backdoor
1556462168,28-Apr-19, 07:36:08 ,3201,22948,31997,46048,1,backdoor
1556462173,28-Apr-19, 07:36:13 ,63091,28389,3442,18540,1,backdoor
1556462178,28-Apr-19, 07:36:18 ,63091,28389,3442,18540,1,backdoor
1556462183,28-Apr-19, 07:36:23 ,63091,28389,3442,18540,1,backdoor
1556462188,28-Apr-19, 07:36:28 ,63091,28389,3442,18540,1,backdoor
1556462198,28-Apr-19, 07:36:38 ,18430,16217,17077,36293,1,backdoor
1556462203,28-Apr-19, 07:36:43 ,18430,16217,17077,36293,1,backdoor
1556462208,28-Apr-19, 07:36:48 ,18430,16217,17077,36293,1,backdoor
1556462213,28-Apr-19, 07:36:53 ,7977,35054,40201,4561,1,backdoor
1556462228,28-Apr-19, 07:37:08 ,7977,35054,40201,4561,1,backdoor
1556462233,28-Apr-19, 07:37:13 ,43951,31926,22438,39840,1,backdoor
1556462238,28-Apr-19, 07:37:18 ,43951,31926,22438,39840,1,backdoor
1556462243,28-Apr-19, 07:37:23 ,43951,31926,22438,39840,1,backdoor
1556462248,28-Apr-19, 07:37:28 ,43951,31926,22438,39840,1,backdoor
1556462253,28-Apr-19, 07:37:33 ,53812,43000,17272,52988,1,backdoor
1556462258,28-Apr-19, 07:37:38 ,53812,43000,17272,52988,1,backdoor
1556462263,28-Apr-19, 07:37:43 ,53812,43000,17272,52988,1,backdoor
1556462268,28-Apr-19, 07:37:48 ,53812,43000,17272,52988,1,backdoor
1556462273,28-Apr-19, 07:37:53 ,21257,49673,19359,45077,1,backdoor
1556462278,28-Apr-19, 07:37:58 ,21257,49673,19359,45077,1,backdoor
1556462288,28-Apr-19, 07:38:08 ,21257,49673,19359,45077,1,backdoor
1556462293,28-Apr-19, 07:38:13 ,6841,37762,49005,64037,1,backdoor
1556462303,28-Apr-19, 07:38:23 ,6841,37762,49005,64037,1,backdoor
1556462308,28-Apr-19, 07:38:28 ,6841,37762,49005,64037,1,backdoor
1556462313,28-Apr-19, 07:38:33 ,26307,64676,4011,33459,1,backdoor
1556462323,28-Apr-19, 07:38:43 ,26307,64676,4011,33459,1,backdoor
1556462328,28-Apr-19, 07:38:48 ,26307,64676,4011,33459,1,backdoor
1556462333,28-Apr-19, 07:38:53 ,45430,53095,23256,57794,1,backdoor
1556462343,28-Apr-19, 07:39:03 ,45430,53095,23256,57794,1,backdoor
1556462348,28-Apr-19, 07:39:08 ,45430,53095,23256,57794,1,backdoor
1556462353,28-Apr-19, 07:39:13 ,4770,5904,21128,6428,1,backdoor
1556462358,28-Apr-19, 07:39:18 ,4770,5904,21128,6428,1,backdoor
1556462363,28-Apr-19, 07:39:23 ,4770,5904,21128,6428,1,backdoor
1556462368,28-Apr-19, 07:39:28 ,4770,5904,21128,6428,1,backdoor
1556462373,28-Apr-19, 07:39:33 ,62855,7367,47664,39648,1,backdoor
1556462378,28-Apr-19, 07:39:38 ,62855,7367,47664,39648,1,backdoor
